label,area,eccentricity,solidity,equivalent_diameter,mean_intensity,perimeter
179,81.0,0.527185221035911,0.9759036144578314,10.155412503859614,0.7502922,31.65685424949238
180,46.0,0.7524967055330012,0.9019607843137255,7.653039857325812,0.70861775,25.31370849898476
181,146.0,0.7288491455205942,0.9299363057324841,13.63425735166143,0.7353573,48.27817459305202
182,443.0,0.6824481700044994,0.9365750528541226,23.74963406702674,0.77745867,80.91168824543142
183,58.0,0.7520956498720349,0.9354838709677419,8.593479713983122,0.68823874,29.899494936611667
184,11.0,0.8696694471536168,1.0,3.742410318509555,0.647424,10.242640687119284
185,21.0,0.978628681005368,0.84,5.170882945826411,0.8342493,18.414213562373096
186,348.0,0.6986132750325575,0.9206349206349206,21.049640414216977,0.8434152,78.14213562373095
187,73.0,0.7659525319369668,0.9605263157894737,9.640875829802336,0.7337033,30.485281374238568
188,114.0,0.4861930166199529,0.912,12.047792665040703,0.7332185,41.10660171779821
189,615.0,0.6276286475968097,0.9332321699544764,27.982893345973448,0.83648473,103.74011537017762
190,75.0,0.7434132396634727,0.8620689655172413,9.772050238058398,0.76585716,34.10660171779821
191,201.0,0.33038984485265815,0.8973214285714286,15.99753570059363,0.83226645,57.55634918610404
192,78.0,0.842634782007951,0.8041237113402062,9.965574970333758,0.751646,37.10660171779821
193,440.0,0.7384916320496996,0.8413001912045889,23.66908109081279,0.7944948,95.04772721475248
194,192.0,0.7667384730223697,0.8609865470852018,15.635280380893438,0.8647687,58.3492424049175
195,43.0,0.908859490924027,0.86,7.399277020331919,0.88005686,26.485281374238568
196,68.0,0.9121151607641016,0.918918918918919,9.304852983362556,0.726563,33.31370849898476
197,183.0,0.7926285871336426,0.9432989690721649,15.26443044094783,0.7914932,56.28427124746191
198,60.0,0.7619187231926307,0.9230769230769231,8.740387444736633,0.70426,28.86396103067893
199,13.0,0.9350588483818555,0.8666666666666667,4.068428945128219,0.73206955,10.82842712474619
200,24.0,0.9849097240019141,0.8571428571428571,5.527906391541368,0.7926534,21.621320343559642
201,475.0,0.7616195411824406,0.9082217973231358,24.592453796829673,0.7884804,92.94112549695427
202,13.0,0.9962942897654247,0.7222222222222222,4.068428945128219,0.7187369,11.0
203,96.0,0.7856654397370213,0.8421052631578947,11.055812783082736,0.7573509,42.520815280171306
204,91.0,0.9496069438956729,0.9479166666666666,10.764051215546116,0.84785014,42.24264068711929
205,26.0,0.9872402253059792,0.8387096774193549,5.753627391751592,0.81266904,23.621320343559642
206,438.0,0.689715239517571,0.8605108055009824,23.615226456547084,0.7226972,94.83452377915606
207,158.0,0.6935685371809861,0.88268156424581,14.183506197980657,0.76925504,49.42031021678297
208,26.0,0.9430131511985695,0.896551724137931,5.753627391751592,0.76668227,20.48528137423857
209,335.0,0.8760384223120259,0.8052884615384616,20.65272978291924,0.7638541,88.2842712474619
210,53.0,0.651842169650357,0.9464285714285714,8.214724333230155,0.7471034,25.65685424949238
211,352.0,0.6524862120760035,0.9142857142857143,21.17026971360491,0.82113284,84.18376618407356
212,56.0,0.9221301006494849,0.9491525423728814,8.444016491289505,0.8499546,31.071067811865476
213,32.0,0.756636469807894,0.9696969696969697,6.383076486422923,0.7829584,19.414213562373096
214,387.0,0.6699683726120578,0.9063231850117096,22.197831060995757,0.7515095,82.8700576850888
215,458.0,0.8735287986468103,0.899803536345776,24.148368712786887,0.83912414,96.5269119345812
216,13.0,0.9350588483818555,0.8666666666666667,4.068428945128219,0.82996124,10.82842712474619
217,86.0,0.7579492861557169,0.86,10.464157913908982,0.7768932,35.9350288425444
218,274.0,0.7600771575937525,0.8670886075949367,18.677998695187732,0.77745426,69.55634918610404
219,16.0,0.9596288331806001,0.8421052631578947,4.51351666838205,0.6826377,13.621320343559642
220,21.0,0.978628681005368,0.84,5.170882945826411,0.7324668,18.414213562373096
221,173.0,0.8305769847670452,0.8357487922705314,14.841510746523857,0.8194648,59.79898987322333
222,38.0,0.9744884537269984,0.8636363636363636,6.955796338302048,0.75531757,27.44974746830583
223,50.0,0.9832906494840783,0.8771929824561403,7.978845608028654,0.7545678,36.48528137423857
224,39.0,0.9790404379108384,0.9512195121951219,7.046725639945928,0.83391935,28.82842712474619
225,23.0,0.9147344487099655,0.8518518518518519,5.4115163798060095,0.83261716,17.035533905932738
226,73.0,0.6912511969824497,0.9240506329113924,9.640875829802336,0.8360232,33.69238815542512
227,268.0,0.833642968142254,0.7486033519553073,18.47236308621676,0.7733686,80.52691193458118
228,35.0,0.9933700480557844,0.8333333333333334,6.6755811781245455,0.75076824,32.82842712474619
229,29.0,0.9901793518363505,0.8529411764705882,6.076507779746499,0.75095576,26.82842712474619
230,263.0,0.43593845474854453,0.8402555910543131,18.29923496393627,0.76270324,71.34924240491749
231,53.0,0.8490115631363584,0.9814814814814815,8.214724333230155,0.74065197,25.899494936611667
232,65.0,0.7447045752330571,0.9701492537313433,9.09728368293446,0.7151425,30.485281374238568
233,303.0,0.7261041769975911,0.9181818181818182,19.64157789116634,0.7671367,71.97665940288701
234,209.0,0.768909242400253,0.9247787610619469,16.312788383647018,0.79017824,60.97056274847714
235,266.0,0.6193358506956181,0.910958904109589,18.403307281560924,0.78947973,65.31370849898475
236,179.0,0.573262256616221,0.93717277486911,15.09668435477122,0.7801764,51.248737341529164
237,93.0,0.8246220227543949,0.9117647058823529,10.881694613449236,0.8237763,39.10660171779821
238,1495.0,0.7669650169846393,0.934375,43.62903986313552,0.8371882,167.25483399593904
239,16.0,0.9640678509695636,0.8421052631578947,4.51351666838205,0.8165033,13.621320343559642
